log_id,timestamp,user_id,event_type,session_id
1003,2024-01-05 02:57:58.899907,User_324,login,686
1004,2024-01-09 20:46:20.748524,User_170,,783
1005,2024-01-09 07:34:20.100241,User_98,purchase,762
1006,2024-01-05 12:33:58.780219,User_29,logout,759
1007,2024-01-08 22:57:59.7836,User_344,page_view,910
1008,2024-01-10 05:44:27.934005,User_331,,64
1009,2024-01-02 21:56:45.662037,User_32,click,725
1010,2024-01-02 22:23:11.371675,User_142,logout,729
1011,2024-01-04 04:47:30.040604,User_247,page_view,572
1012,2024-01-10 12:51:17.701276,User_68,page_view,860
1013,2024-01-09 16:07:29.809275,User_187,login,352
1014,2024-01-05 03:36:30.811901,User_109,purchase,750
1015,2024-01-03 19:59:54.753206,User_440,logout,919
1016,2024-01-03 22:52:15.216587,User_129,login,625
1017,2024-01-01 05:37:17.121118,User_238,page_view,767
1018,2024-01-02 12:49:39.37365,User_266,login,414
1019,2024-01-08 16:59:18.20181,User_435,purchase,686
1020,2024-01-05 12:16:26.71722,User_48,logout,164
1021,2024-01-03 09:51:24.01052,User_87,purchase,409
1022,2024-01-09 11:52:07.693277,User_476,,612
1023,2024-01-08 06:13:51.006479,User_232,page_view,798
1024,2024-01-04 22:48:40.199916,User_79,purchase,371
1025,2024-01-01 17:04:21.714826,User_362,page_view,506
1026,2024-01-07 19:03:38.232337,User_310,logout,536
1027,2024-01-05 02:35:12.134243,User_152,logout,99
1028,2024-01-02 18:34:47.692707,User_325,purchase,758
1029,2024-01-08 17:54:29.785639,User_431,,683
1030,2024-01-10 21:48:45.079693,User_287,login,109
1031,2024-01-01 14:27:25.456995,User_42,purchase,52
1032,2024-01-06 17:28:34.013641,User_419,,309
1033,2024-01-07 13:57:37.824703,User_491,click,235
1034,2024-01-08 16:47:04.161248,User_158,purchase,378
1035,2024-01-02 23:40:12.871766,User_443,click,343
1036,2024-01-09 16:56:45.283822,User_291,,21
1037,2024-01-05 16:20:59.791073,User_441,logout,373
1038,2024-01-02 20:49:59.318294,User_325,click,618
1039,2024-01-03 23:35:34.226576,User_484,purchase,383
1040,2024-01-10 23:23:23.330582,User_39,logout,828
1041,2024-01-09 18:10:02.37577,User_178,logout,125
1042,2024-01-06 03:02:24.996433,User_44,click,156
1043,2024-01-04 05:44:44.570389,User_463,page_view,972
1044,2024-01-10 19:51:10.152235,User_498,logout,651
1045,2024-01-09 20:51:54.65247,User_301,logout,537
1046,2024-01-09 04:29:17.218551,User_383,purchase,441
1047,2024-01-03 02:57:50.113209,User_278,page_view,25
1048,2024-01-06 02:41:16.120727,User_468,page_view,116
1049,2024-01-03 01:58:59.046293,User_37,logout,449
1050,2024-01-07 20:06:48.438646,User_314,purchase,666
1051,2024-01-03 19:34:40.866064,User_220,,107
1052,2024-01-07 22:53:38.20787,User_313,logout,532
1053,2024-01-07 10:33:36.289026,User_441,login,469
1054,2024-01-02 12:07:56.844003,User_326,page_view,411
1055,2024-01-07 02:57:23.322637,User_465,purchase,712
1056,2024-01-02 23:52:21.497101,User_213,click,797
1057,2024-01-06 19:32:37.966634,User_117,click,553
1058,2024-01-04 10:58:00.042133,User_118,click,137
1059,2024-01-09 02:50:13.574412,User_40,page_view,905
1060,2024-01-08 06:06:59.414083,User_81,logout,227
1061,2024-01-03 05:55:55.123299,User_452,login,831
1062,2024-01-05 17:57:30.316727,User_191,purchase,38
1063,2024-01-05 21:28:16.310252,User_50,,976
1064,2024-01-08 04:38:30.670482,User_231,logout,589
1065,2024-01-04 18:31:43.692794,User_142,page_view,357
1066,2024-01-04 08:47:12.589499,User_40,page_view,953
1067,2024-01-08 11:39:12.181364,User_164,login,23
1068,2024-01-05 22:23:20.753687,User_412,,977
1069,2024-01-07 20:43:10.192508,User_363,page_view,476
1070,2024-01-08 14:18:14.15144,User_8,purchase,713
1071,2024-01-02 11:13:57.508344,User_142,,588
1072,2024-01-05 11:05:34.464091,User_355,click,258
1073,2024-01-06 04:23:36.687427,User_227,logout,634
1074,2024-01-07 09:55:37.734465,User_20,logout,523
1075,2024-01-02 08:46:14.910933,User_236,purchase,733
1076,2024-01-04 23:41:36.613683,User_389,logout,576
1077,2024-01-05 08:15:01.400751,User_34,logout,709
1078,2024-01-02 03:44:51.830038,User_426,purchase,145
1079,2024-01-03 08:06:14.612231,User_123,,49
1080,2024-01-04 05:36:12.061908,User_124,page_view,641
1081,2024-01-01 06:44:29.21636,User_136,purchase,660
1082,2024-01-04 23:44:24.84694,User_276,purchase,336
1083,2024-01-08 06:07:05.673569,User_15,page_view,402
1084,2024-01-04 13:51:39.539768,User_121,purchase,437
1085,2024-01-10 16:19:26.171999,User_360,click,420
1086,2024-01-05 11:33:46.959724,User_256,click,975
1087,2024-01-02 17:06:35.080537,User_316,click,568
1088,2024-01-03 06:04:06.060069,User_316,login,522
1089,2024-01-06 08:06:35.540178,User_478,logout,126
1090,2024-01-03 17:10:22.073596,User_301,page_view,192
1091,2024-01-03 19:46:22.332438,User_421,purchase,888
1092,2024-01-03 09:12:02.409492,User_348,,372
1093,2024-01-09 00:20:14.103563,User_185,purchase,645
1094,2024-01-07 05:24:50.397916,User_338,logout,939
1095,2024-01-09 16:41:57.133213,User_59,logout,261
1096,2024-01-02 10:31:40.49801,User_198,login,332
1097,2024-01-06 15:02:34.041036,User_137,logout,378
1098,2024-01-03 05:53:00.832864,User_356,click,300
1099,2024-01-05 06:30:55.42323,User_320,page_view,302
1100,2024-01-05 23:49:57.13265,User_263,page_view,232
1101,2024-01-02 12:04:14.364151,User_279,click,24
1102,2024-01-08 06:58:43.17988,User_107,click,674
1103,2024-01-03 07:00:04.225704,User_318,login,299
1104,2024-01-09 05:19:54.931537,User_192,page_view,323
1105,2024-01-03 18:43:50.209342,User_361,click,756
1106,2024-01-01 08:53:29.224406,User_357,page_view,243
1107,2024-01-03 18:27:54.710705,User_157,page_view,538
1108,2024-01-10 19:31:05.969483,User_489,purchase,811
1109,2024-01-07 01:35:21.34089,User_297,page_view,551
1110,2024-01-10 19:42:05.286855,User_56,purchase,722
1111,2024-01-06 21:02:16.246863,User_139,page_view,322
1112,2024-01-02 22:54:19.104607,User_445,click,140
1113,2024-01-05 13:01:39.309898,User_313,page_view,442
1114,2024-01-09 21:39:00.248043,User_295,logout,21
1115,2024-01-10 03:08:49.599063,User_112,purchase,387
1116,2024-01-02 01:08:27.969217,User_33,page_view,144
1117,2024-01-09 21:46:01.882046,User_362,purchase,44
1118,2024-01-05 16:07:04.335579,User_256,purchase,582
1119,2024-01-01 10:24:37.226015,User_175,page_view,586
1120,2024-01-06 07:23:56.987381,User_178,page_view,410
1121,2024-01-01 02:17:02.394703,User_69,logout,736
1122,2024-01-01 09:11:53.868599,User_58,logout,632
1123,2024-01-02 18:33:04.513359,User_109,logout,168
1124,2024-01-09 16:47:49.706655,User_422,page_view,883
1125,2024-01-02 05:29:09.946105,User_199,logout,875
1126,2024-01-02 11:25:55.969396,User_342,purchase,762
1127,2024-01-03 08:35:45.736953,User_54,logout,116
1128,2024-01-08 16:18:37.536906,User_258,page_view,125
1129,2024-01-05 01:43:27.100867,User_447,purchase,429
1130,2024-01-10 13:25:38.692273,User_99,logout,728
1131,2024-01-08 00:17:56.266405,User_451,purchase,288
1132,2024-01-08 11:17:59.53595,User_484,logout,962
1133,2024-01-04 16:21:35.228732,User_413,,757
1134,2024-01-10 03:02:10.991256,User_446,page_view,283
1135,2024-01-07 04:24:03.157451,User_326,click,55
1136,2024-01-10 20:59:52.378937,User_62,page_view,702
1137,2024-01-05 20:08:01.536867,User_485,purchase,579
1138,2024-01-03 05:40:45.613588,User_167,page_view,304
1139,2024-01-09 16:53:50.673744,User_387,page_view,252
1140,2024-01-06 03:52:52.229284,User_420,page_view,607
1141,2024-01-07 23:41:51.782692,User_383,page_view,481
1142,2024-01-08 11:12:04.050782,User_146,login,130
1143,2024-01-02 18:08:37.694986,User_281,login,102
1144,2024-01-10 08:14:12.114898,User_469,purchase,264
1145,2024-01-02 01:55:16.765412,User_155,,180
1146,2024-01-10 15:51:38.654713,User_233,login,39
1147,2024-01-03 13:01:30.306714,User_310,click,482
1148,2024-01-10 00:58:57.287724,User_17,purchase,32
1149,2024-01-10 21:49:09.588374,User_435,,17
1150,2024-01-01 11:53:59.886577,User_187,purchase,131
1151,2024-01-05 22:13:10.148272,User_316,logout,457
1152,2024-01-03 19:59:02.434078,User_114,login,564
1153,2024-01-06 01:39:12.163284,User_430,purchase,849
1154,2024-01-05 00:11:54.288336,User_120,purchase,37
1155,2024-01-02 02:10:43.616243,User_350,click,832
1156,2024-01-01 14:03:53.369655,User_273,login,563
1157,2024-01-02 12:49:16.807279,User_190,page_view,59
1158,2024-01-09 10:27:45.375769,User_51,logout,862
1159,2024-01-01 22:15:17.926178,User_496,,964
1160,2024-01-07 12:35:51.272564,User_422,click,962
1161,2024-01-03 09:51:57.570652,User_319,click,604
1162,2024-01-09 04:03:43.634288,User_441,page_view,977
1163,2024-01-07 03:12:51.360147,User_361,logout,95
1164,2024-01-10 14:10:24.34952,User_353,click,578
1165,2024-01-08 06:26:43.561877,User_386,page_view,386
1166,2024-01-02 14:04:35.825871,User_387,page_view,594
1167,2024-01-01 17:33:10.812385,User_330,page_view,858
1168,2024-01-08 07:49:56.202251,User_250,logout,733
1169,2024-01-01 09:58:29.536837,User_497,logout,814
1170,2024-01-01 16:44:48.80491,User_13,page_view,503
1171,2024-01-09 16:14:22.740435,User_15,purchase,292
1172,2024-01-06 20:45:56.470477,User_455,logout,652
1173,2024-01-07 16:45:34.930475,User_288,logout,623
1174,2024-01-10 13:13:39.213302,User_462,purchase,871
1175,2024-01-10 22:26:31.583412,User_88,logout,147
1176,2024-01-06 17:58:00.065322,User_283,login,457
1177,2024-01-04 08:19:13.58085,User_395,page_view,910
1178,2024-01-06 17:05:07.391889,User_345,click,48
1179,2024-01-03 19:39:11.068982,User_393,logout,279
1180,2024-01-08 21:56:39.888387,User_494,click,585
1181,2024-01-03 16:19:15.130772,User_206,page_view,835
1182,2024-01-06 17:21:50.298844,User_134,purchase,733
1183,2024-01-09 07:04:19.916887,User_440,purchase,312
1184,2024-01-07 13:01:42.716443,User_406,purchase,388
1185,2024-01-09 07:56:36.249482,User_404,click,280
1186,2024-01-01 01:49:19.276113,User_379,logout,528
1187,2024-01-02 02:08:01.129563,User_145,click,458
1188,2024-01-07 07:25:52.858803,User_316,login,218
1189,2024-01-04 12:45:32.108003,User_176,login,258
1190,2024-01-10 01:11:22.054344,User_336,page_view,698
1191,2024-01-04 05:44:51.658643,User_307,logout,481
1192,2024-01-01 16:41:21.078478,User_192,page_view,117
1193,2024-01-07 08:06:43.0324,User_111,logout,585
1194,2024-01-09 20:32:14.774366,User_118,logout,34
1195,2024-01-01 02:40:57.242458,User_112,purchase,509
1196,2024-01-03 06:56:50.931401,User_85,logout,782
1197,2024-01-06 14:36:41.354516,User_110,purchase,121
1198,2024-01-10 00:08:06.119553,User_8,logout,435
1199,2024-01-05 18:35:18.654977,User_3,purchase,976
1200,2024-01-06 08:46:05.366573,User_449,click,488
1201,2024-01-09 19:59:36.795906,User_156,click,280
1202,2024-01-09 20:59:37.067613,User_442,page_view,584
1203,2024-01-04 05:29:30.347506,User_235,logout,689
1204,2024-01-06 12:47:11.080655,User_158,page_view,836
1205,2024-01-08 21:54:53.46352,User_411,purchase,178
1206,2024-01-01 23:03:28.243437,User_421,,141
1207,2024-01-07 20:37:57.691228,User_195,logout,87
1208,2024-01-09 19:53:49.831396,User_346,login,521
1209,2024-01-09 06:49:06.847148,User_456,login,490
1210,2024-01-10 08:29:15.69028,User_368,,796
1211,2024-01-06 17:50:41.444227,User_77,purchase,425
1212,2024-01-03 01:18:55.142972,User_210,login,162
1213,2024-01-05 16:54:33.059747,User_105,login,506
1214,2024-01-04 17:15:36.00543,User_304,click,522
1215,2024-01-08 16:35:08.917398,User_488,,645
1216,2024-01-05 14:14:13.223512,User_157,purchase,402
1217,2024-01-02 06:14:51.15401,User_237,,447
1218,2024-01-02 22:08:46.035438,User_478,logout,745
1219,2024-01-01 10:47:26.003802,User_26,login,342
1220,2024-01-07 12:22:31.867629,User_283,logout,871
1221,2024-01-08 20:25:03.934709,User_30,page_view,278
1222,2024-01-09 18:11:35.782086,User_214,click,819
1223,2024-01-09 15:05:11.905436,User_208,logout,128
1224,2024-01-09 09:50:44.819285,User_222,click,85
1225,2024-01-05 00:20:24.250392,User_413,logout,486
1226,2024-01-04 11:08:25.773622,User_197,click,454
1227,2024-01-03 19:33:30.132557,User_229,page_view,329
1228,2024-01-05 23:51:38.995175,User_344,logout,231
1229,2024-01-07 04:40:17.293751,User_344,click,789
1230,2024-01-08 09:47:51.093357,User_119,page_view,883
1231,2024-01-01 14:13:16.321256,User_116,click,309
1232,2024-01-06 14:04:18.719932,User_417,purchase,418
1233,2024-01-04 00:44:16.212602,User_154,page_view,43
1234,2024-01-09 03:56:20.241902,User_296,logout,226
1235,2024-01-07 16:12:50.858771,User_325,purchase,606
1236,2024-01-09 02:48:06.278975,User_375,purchase,419
1237,2024-01-10 14:52:13.884423,User_294,page_view,46
1238,2024-01-04 20:23:54.079417,User_180,logout,19
1239,2024-01-03 14:12:08.180053,User_424,purchase,873
1240,2024-01-03 00:58:58.200776,User_134,login,832
1241,2024-01-03 16:22:59.019714,User_243,,9
1242,2024-01-09 05:07:18.073866,User_147,logout,892
1243,2024-01-07 19:39:38.077471,User_344,page_view,778
1244,2024-01-04 07:09:17.713211,User_421,logout,347
1245,2024-01-03 21:16:53.698513,User_249,click,37
1246,2024-01-10 19:13:04.018442,User_75,logout,921
1247,2024-01-08 12:06:00.585848,User_258,purchase,75
1248,2024-01-04 14:58:29.420107,User_228,page_view,997
1249,2024-01-04 10:03:04.586896,User_262,purchase,451
1250,2024-01-07 09:15:43.916969,User_318,login,17
1251,2024-01-06 21:44:33.236337,User_162,login,935
1252,2024-01-10 21:11:13.488817,User_299,purchase,928
1253,2024-01-09 04:51:01.297009,User_184,click,137
1254,2024-01-02 11:59:41.660226,User_281,logout,505
1255,2024-01-01 06:01:31.528925,User_467,login,548
1256,2024-01-09 07:22:15.721379,User_15,page_view,48
1257,2024-01-02 13:13:39.78258,User_165,page_view,781
1258,2024-01-04 01:17:11.292661,User_319,logout,387
1259,2024-01-06 00:51:39.944245,User_418,,676
1260,2024-01-10 19:47:45.917814,User_327,,729
1261,2024-01-02 22:11:56.138371,User_53,logout,954
1262,2024-01-02 09:39:34.642851,User_400,page_view,477
1263,2024-01-04 04:52:26.783513,User_380,logout,470
1264,2024-01-10 04:44:47.577673,User_442,logout,464
1265,2024-01-05 22:39:51.008626,User_337,purchase,415
1266,2024-01-04 23:38:46.55483,User_282,click,216
1267,2024-01-05 07:26:33.787603,User_428,logout,16
1268,2024-01-06 09:50:41.026568,User_153,click,287
1269,2024-01-05 02:12:25.437447,User_122,click,393
1270,2024-01-02 01:23:21.757308,User_495,page_view,221
1271,2024-01-10 18:20:28.656364,User_377,click,678
1272,2024-01-09 01:43:23.14517,User_221,page_view,973
1273,2024-01-08 02:56:22.890784,User_224,,932
1274,2024-01-06 14:16:56.15651,User_110,logout,763
1275,2024-01-08 00:34:47.013739,User_19,login,257
1276,2024-01-09 18:43:01.698851,User_358,page_view,437
1277,2024-01-01 08:11:55.185871,User_381,click,535
1278,2024-01-01 05:14:29.970844,User_250,login,529
1279,2024-01-10 18:07:50.873526,User_369,logout,739
1280,2024-01-10 17:05:11.644696,User_457,page_view,774
1281,2024-01-02 20:21:03.075482,User_496,logout,368
1282,2024-01-05 10:44:05.284675,User_4,purchase,485
1283,2024-01-10 08:52:04.558564,User_11,purchase,588
1284,2024-01-04 12:36:55.250322,User_477,logout,601
1285,2024-01-07 18:55:32.618703,User_299,login,910
1286,2024-01-02 06:58:18.475315,User_133,page_view,352
1287,2024-01-10 16:12:19.565762,User_62,logout,989
1288,2024-01-02 23:24:20.442227,User_239,logout,433
1289,2024-01-02 00:11:20.833219,User_37,login,879
1290,2024-01-04 02:50:26.835042,User_154,,448
1291,2024-01-04 14:00:43.562832,User_170,,839
1292,2024-01-07 10:17:48.197205,User_344,purchase,453
1293,2024-01-06 10:19:55.57038,User_468,login,208
1294,2024-01-05 13:17:25.453016,User_481,login,35
1295,2024-01-08 10:51:57.198432,User_25,page_view,974
1296,2024-01-06 18:37:34.531507,User_497,purchase,514
1297,2024-01-10 16:00:48.115461,User_46,login,168
1298,2024-01-03 10:27:40.600903,User_383,page_view,54
1299,2024-01-07 02:52:40.211571,User_289,login,879
1300,2024-01-05 03:40:23.356842,User_329,page_view,619
1301,2024-01-09 03:00:46.791415,User_202,login,713
1302,2024-01-05 11:32:07.162463,User_260,logout,894
1303,2024-01-06 21:16:23.881203,User_286,logout,758
1304,2024-01-05 19:31:57.854019,User_175,click,529
1305,2024-01-10 09:14:32.126327,User_226,click,581
1306,2024-01-09 06:06:06.187183,User_224,,786
1307,2024-01-07 04:25:29.223005,User_5,logout,313
1308,2024-01-08 01:45:08.17724,User_379,,46
1309,2024-01-01 20:23:51.31896,User_233,click,997
1310,2024-01-07 03:45:30.407165,User_171,page_view,755
1311,2024-01-03 13:17:57.069835,User_168,,373
1312,2024-01-08 22:06:24.687218,User_433,login,127
1313,2024-01-05 16:13:15.225696,User_136,click,506
1314,2024-01-10 18:16:47.646894,User_265,page_view,589
1315,2024-01-05 13:37:18.695578,User_265,click,198
1316,2024-01-05 12:18:07.040908,User_434,logout,957
1317,2024-01-08 05:14:00.265348,User_411,login,39
1318,2024-01-01 15:30:04.947688,User_125,purchase,745
1319,2024-01-08 05:26:58.749349,User_76,page_view,950
1320,2024-01-08 11:54:49.708988,User_85,logout,193
1321,2024-01-02 01:25:24.565628,User_409,purchase,679
1322,2024-01-01 16:58:04.786913,User_106,,581
1323,2024-01-06 20:43:21.325304,User_71,login,335
1324,2024-01-04 22:20:22.564625,User_71,logout,314
1325,2024-01-06 23:24:36.080396,User_279,login,696
1326,2024-01-10 19:24:07.542615,User_163,page_view,751
1327,2024-01-07 07:50:21.426002,User_372,page_view,909
1328,2024-01-09 14:04:41.579675,User_398,logout,393
1329,2024-01-05 21:56:55.720331,User_79,page_view,114
1330,2024-01-03 02:33:40.985336,User_27,click,969
1331,2024-01-08 16:55:14.99706,User_425,page_view,411
1332,2024-01-02 06:37:49.907056,User_340,click,689
1333,2024-01-06 17:50:07.506698,User_54,page_view,836
1334,2024-01-06 18:38:37.987567,User_234,purchase,203
1335,2024-01-06 21:09:54.248682,User_37,,760
1336,2024-01-03 05:29:35.171038,User_168,logout,926
1337,2024-01-07 01:59:54.335675,User_129,page_view,759
1338,2024-01-08 00:41:12.003958,User_226,page_view,876
1339,2024-01-01 22:35:25.0626,User_22,,354
1340,2024-01-01 17:13:24.372188,User_405,page_view,237
1341,2024-01-05 17:27:30.136334,User_206,purchase,29
1342,2024-01-03 12:47:20.945564,User_179,click,679
1343,2024-01-10 06:13:06.683832,User_136,click,411
1344,2024-01-01 21:06:21.278704,User_57,click,272
1345,2024-01-10 08:18:33.658185,User_176,logout,135
1346,2024-01-01 15:41:35.885384,User_425,logout,849
1347,2024-01-06 16:02:44.883205,User_298,purchase,482
1348,2024-01-05 10:30:34.321969,User_179,page_view,271
1349,2024-01-10 23:43:30.597348,User_34,login,632
1350,2024-01-04 15:43:33.598158,User_354,click,369
1351,2024-01-01 10:36:50.759422,User_135,page_view,293
1352,2024-01-04 06:18:21.715914,User_399,page_view,980
1353,2024-01-03 03:22:42.407051,User_466,logout,165
1354,2024-01-04 03:28:48.316406,User_424,,864
1355,2024-01-08 00:43:04.856532,User_77,click,447
1356,2024-01-10 06:35:36.306387,User_185,logout,573
1357,2024-01-09 10:43:10.784018,User_142,purchase,665
1358,2024-01-04 08:11:52.104441,User_479,logout,894
1359,2024-01-09 02:29:05.118802,User_75,login,563
1360,2024-01-06 01:47:43.94881,User_313,purchase,160
1361,2024-01-08 10:16:18.594885,User_162,login,763
1362,2024-01-04 13:33:07.918964,User_178,click,476
1363,2024-01-08 20:17:00.842398,User_321,click,792
1364,2024-01-10 19:53:32.494899,User_144,page_view,120
1365,2024-01-01 22:41:07.439998,User_261,logout,66
1366,2024-01-09 10:12:34.135269,User_271,logout,281
1367,2024-01-05 00:31:10.452907,User_323,page_view,946
1368,2024-01-02 07:28:59.136768,User_489,logout,298
1369,2024-01-08 03:35:16.935377,User_498,,969
1370,2024-01-02 22:53:10.847845,User_167,logout,787
1371,2024-01-03 01:21:16.442119,User_224,logout,467
1372,2024-01-07 04:22:59.931276,User_141,logout,879
1373,2024-01-09 06:44:13.39481,User_426,click,845
1374,2024-01-09 06:13:37.209374,User_335,logout,334
1375,2024-01-06 09:09:37.838538,User_98,click,629
1376,2024-01-07 04:58:02.787485,User_352,page_view,758
1377,2024-01-07 12:33:17.960171,User_142,purchase,792
1378,2024-01-05 13:59:54.639228,User_61,purchase,196
1379,2024-01-10 07:41:39.849722,User_312,click,75
1380,2024-01-07 19:36:26.146371,User_284,logout,975
1381,2024-01-05 07:11:57.44344,User_135,purchase,113
1382,2024-01-10 15:08:55.79619,User_207,purchase,11
1383,2024-01-02 18:58:14.695706,User_400,page_view,767
1384,2024-01-05 15:03:37.01428,User_159,click,735
1385,2024-01-03 22:59:51.282226,User_194,,664
1386,2024-01-01 08:45:13.106266,User_108,purchase,914
1387,2024-01-04 13:50:42.175263,User_322,purchase,359
1388,2024-01-04 07:54:35.771138,User_192,click,928
1389,2024-01-02 20:11:44.495215,User_148,login,591
1390,2024-01-03 03:01:18.636141,User_100,page_view,91
1391,2024-01-02 07:25:59.479009,User_52,purchase,715
1392,2024-01-05 07:16:00.394227,User_102,page_view,273
1393,2024-01-07 00:52:33.780314,User_136,page_view,872
1394,2024-01-04 04:19:17.340613,User_489,purchase,653
1395,2024-01-05 15:44:18.658444,User_475,logout,101
1396,2024-01-06 00:36:38.674796,User_474,click,162
1397,2024-01-04 18:09:45.669223,User_477,logout,159
1398,2024-01-10 02:24:24.115742,User_257,page_view,385
1399,2024-01-07 05:39:09.193278,User_333,purchase,515
1400,2024-01-06 03:33:08.638444,User_27,page_view,77
1401,2024-01-05 13:09:53.786059,User_243,click,9
1402,2024-01-05 13:56:40.69187,User_293,click,514
1403,2024-01-09 13:27:15.851112,User_428,logout,510
1404,2024-01-03 03:27:19.656583,User_349,,279
1405,2024-01-02 10:22:53.156022,User_255,click,789
1406,2024-01-08 18:07:32.064908,User_190,click,797
1407,2024-01-03 00:57:53.238932,User_180,page_view,469
1408,2024-01-03 09:43:23.442231,User_2,click,643
1409,2024-01-06 01:04:40.129617,User_183,logout,417
1410,2024-01-06 21:16:38.940614,User_22,click,671
1411,2024-01-08 13:57:11.647328,User_36,logout,493
1412,2024-01-03 08:21:17.539494,User_341,page_view,567
1413,2024-01-04 19:30:37.006726,User_379,click,247
1414,2024-01-02 21:29:32.979989,User_450,logout,788
1415,2024-01-09 15:18:18.307023,User_220,click,502
1416,2024-01-04 12:59:22.764421,User_53,click,347
1417,2024-01-08 23:32:18.520434,User_295,,977
1418,2024-01-03 22:13:54.004161,User_143,,795
1419,2024-01-04 08:23:40.122221,User_162,page_view,62
1420,2024-01-08 15:55:34.793489,User_367,,411
1421,2024-01-08 15:43:43.999838,User_152,page_view,397
1422,2024-01-03 03:37:03.997703,User_398,logout,125
1423,2024-01-05 21:22:58.434055,User_408,,943
1424,2024-01-07 23:53:54.144509,User_337,page_view,832
1425,2024-01-02 17:38:42.54823,User_239,page_view,733
1426,2024-01-09 15:51:46.539353,User_304,page_view,949
1427,2024-01-10 18:15:25.33459,User_174,purchase,303
1428,2024-01-04 14:25:48.837633,User_163,page_view,826
1429,2024-01-06 13:44:10.394636,User_241,logout,941
1430,2024-01-04 03:40:35.728232,User_191,page_view,452
1431,2024-01-08 23:09:50.363414,User_433,logout,166
1432,2024-01-09 18:27:13.627645,User_249,page_view,877
1433,2024-01-03 22:10:24.847935,User_117,purchase,807
1434,2024-01-03 03:17:50.813881,User_149,,578
1435,2024-01-10 22:33:57.058549,User_354,login,487
1436,2024-01-07 13:26:48.813006,User_2,page_view,638
1437,2024-01-07 21:52:46.573905,User_450,purchase,311
1438,2024-01-10 01:16:10.998526,User_465,logout,810
1439,2024-01-07 21:03:20.356047,User_448,page_view,236
1440,2024-01-02 14:25:55.344102,User_471,logout,209
1441,2024-01-03 23:28:24.274809,User_321,page_view,700
1442,2024-01-10 23:33:29.320795,User_187,click,579
1443,2024-01-02 08:02:33.909299,User_331,purchase,984
1444,2024-01-09 11:46:02.39292,User_312,page_view,889
1445,2024-01-01 05:51:52.345773,User_202,logout,685
1446,2024-01-05 14:07:16.934101,User_497,click,297
1447,2024-01-10 13:48:57.256879,User_339,,353
1448,2024-01-10 23:19:53.08743,User_332,purchase,206
1449,2024-01-03 01:56:06.334019,User_114,logout,723
1450,2024-01-03 17:25:16.844025,User_21,page_view,29
1451,2024-01-02 05:02:26.716705,User_248,,956
1452,2024-01-06 23:14:40.881704,User_395,logout,102
1453,2024-01-06 08:29:37.884318,User_134,purchase,844
1454,2024-01-08 14:07:50.990414,User_54,logout,115
1455,2024-01-07 12:30:55.108964,User_41,purchase,108
1456,2024-01-07 16:16:56.567156,User_311,click,75
1457,2024-01-10 23:46:52.2452,User_361,click,59
1458,2024-01-05 01:15:30.764103,User_344,page_view,466
1459,2024-01-05 19:21:09.43856,User_172,click,425
1460,2024-01-01 06:05:59.321697,User_465,,374
1461,2024-01-02 22:30:11.701004,User_171,click,186
1462,2024-01-03 03:27:13.04881,User_138,logout,773
1463,2024-01-03 13:04:23.96579,User_453,page_view,132
1464,2024-01-05 00:27:01.925313,User_368,click,672
1465,2024-01-06 08:28:59.953019,User_91,,602
1466,2024-01-04 06:33:19.455455,User_186,,567
1467,2024-01-08 11:37:34.651508,User_145,login,876
1468,2024-01-03 10:58:02.564077,User_248,,161
1469,2024-01-03 23:29:25.248552,User_88,logout,60
1470,2024-01-10 18:26:11.710381,User_92,click,691
1471,2024-01-09 07:32:48.455669,User_274,click,801
1472,2024-01-09 04:41:04.078455,User_454,click,710
1473,2024-01-04 14:00:04.332769,User_414,logout,923
1474,2024-01-07 13:53:46.482958,User_241,purchase,205
1475,2024-01-05 20:41:51.19651,User_359,click,144
1476,2024-01-07 06:44:26.007591,User_333,click,910
1477,2024-01-06 21:38:50.612778,User_321,login,198
1478,2024-01-07 05:00:58.067097,User_91,click,811
1479,2024-01-09 19:27:03.589006,User_478,logout,688
1480,2024-01-10 13:21:32.566941,User_56,logout,594
1481,2024-01-10 07:54:43.002599,User_431,page_view,269
1482,2024-01-06 19:27:28.716433,User_395,page_view,502
1483,2024-01-03 12:43:12.036417,User_213,click,47
1484,2024-01-08 18:35:45.114114,User_101,page_view,918
1485,2024-01-09 19:25:30.97154,User_69,page_view,360
1486,2024-01-03 09:33:21.078042,User_123,logout,836
1487,2024-01-08 05:01:50.301501,User_387,click,118
1488,2024-01-01 16:41:00.380835,User_189,,105
1489,2024-01-08 08:21:20.206554,User_462,purchase,110
1490,2024-01-08 22:29:39.195582,User_138,login,290
1491,2024-01-02 01:43:21.229745,User_225,,959
1492,2024-01-06 18:52:36.765768,User_437,click,504
1493,2024-01-08 11:43:59.432797,User_468,,916
1494,2024-01-03 18:44:32.061911,User_36,page_view,843
1495,2024-01-01 23:47:12.420167,User_233,page_view,51
1496,2024-01-07 06:47:15.584003,User_305,click,867
1497,2024-01-06 04:51:25.021185,User_85,page_view,396
1498,2024-01-08 00:53:17.710004,User_145,login,118
1499,2024-01-03 02:52:11.505633,User_442,click,280
1500,2024-01-09 08:47:47.350849,User_208,click,821
1501,2024-01-10 00:34:42.553416,User_455,,447
1502,2024-01-04 04:43:23.505569,User_52,logout,201
