log_id,timestamp,user_id,event_type,session_id
10969,2024-03-02 21:01:59.672956,User_210,page_view,995
10970,2024-03-05 21:22:04.977668,User_273,logout,665
10971,2024-03-07 19:35:24.917319,User_306,click,859
10972,2024-03-08 10:57:36.256552,User_114,click,370
10973,2024-03-02 21:47:44.798013,User_419,login,715
10974,2024-03-07 00:29:16.444178,User_258,purchase,93
10975,2024-03-04 12:30:09.276228,User_286,click,442
10976,2024-03-05 22:14:44.061526,User_403,click,762
10977,2024-03-09 12:11:01.353201,User_331,purchase,751
10978,2024-03-10 11:13:00.808943,User_416,page_view,514
10979,2024-03-03 06:00:55.360388,User_61,logout,101
10980,2024-03-09 02:14:12.631998,User_83,page_view,926
10981,2024-03-01 09:51:22.877354,User_184,click,550
10982,2024-03-07 10:35:33.812849,User_421,login,547
10983,2024-03-07 17:11:40.379907,User_304,logout,190
10984,2024-03-09 19:26:58.082056,User_361,,402
10985,2024-03-08 02:07:46.93435,User_114,,365
10986,2024-03-05 09:06:56.819703,User_274,logout,456
10987,2024-03-02 06:46:28.795743,User_339,logout,549
10988,2024-03-06 08:08:46.502924,User_148,click,538
10989,2024-03-02 14:29:30.753021,User_107,purchase,3
10990,2024-03-09 15:13:36.348023,User_367,click,847
10991,2024-03-09 06:06:49.344153,User_11,logout,880
10992,2024-03-10 11:02:15.294252,User_488,purchase,684
10993,2024-03-06 21:36:57.231298,User_382,purchase,846
10994,2024-03-10 13:31:42.810798,User_388,logout,136
10995,2024-03-09 06:58:22.620516,User_203,,31
10996,2024-03-01 21:44:54.148428,User_432,purchase,269
10997,2024-03-04 18:36:44.061982,User_288,,194
10998,2024-03-05 09:48:08.317963,User_315,purchase,920
10999,2024-03-01 17:14:56.929146,User_382,purchase,320
11000,2024-03-07 07:58:58.585638,User_54,purchase,118
11001,2024-03-03 01:37:17.399059,User_39,logout,161
11002,2024-03-07 09:47:13.643665,User_139,logout,240
11003,2024-03-03 22:06:04.674077,User_25,click,27
11004,2024-03-01 09:00:55.395669,User_487,logout,651
11005,2024-03-01 21:14:10.932094,User_387,login,879
11006,2024-03-09 02:13:11.686688,User_53,purchase,338
11007,2024-03-05 05:57:59.1885,User_104,login,145
11008,2024-03-10 11:23:53.044163,User_97,logout,329
11009,2024-03-02 10:55:55.787132,User_149,click,983
11010,2024-03-02 01:00:08.388841,User_488,page_view,102
11011,2024-03-05 01:53:41.845633,User_126,login,769
11012,2024-03-10 19:05:40.546157,User_480,click,410
11013,2024-03-01 21:57:54.39009,User_106,logout,623
11014,2024-03-09 05:51:32.980828,User_496,logout,42
11015,2024-03-04 02:28:41.845461,User_193,purchase,300
11016,2024-03-05 20:29:19.375754,User_126,purchase,405
11017,2024-03-10 13:18:43.251704,User_455,,854
11018,2024-03-08 09:16:17.099149,User_487,,919
11019,2024-03-05 17:57:23.843694,User_497,,123
11020,2024-03-10 06:38:36.366439,User_422,logout,221
11021,2024-03-03 00:22:35.037017,User_486,login,258
11022,2024-03-09 11:37:40.84551,User_66,page_view,678
11023,2024-03-01 10:56:57.414868,User_345,logout,519
11024,2024-03-01 11:47:00.286958,User_162,login,335
11025,2024-03-09 22:57:59.956243,User_434,click,262
11026,2024-03-01 13:48:10.379468,User_221,page_view,238
11027,2024-03-08 13:18:20.179615,User_237,click,18
11028,2024-03-05 22:00:59.849384,User_108,click,885
11029,2024-03-05 12:52:56.51552,User_16,purchase,640
11030,2024-03-01 10:58:05.946374,User_179,page_view,103
11031,2024-03-01 05:38:20.439236,User_104,logout,455
11032,2024-03-08 15:18:01.165282,User_120,,150
11033,2024-03-04 07:17:29.560642,User_429,click,655
11034,2024-03-08 00:34:55.55132,User_169,login,635
11035,2024-03-06 15:06:01.449913,User_462,page_view,240
11036,2024-03-08 21:28:15.638113,User_276,purchase,537
11037,2024-03-06 20:41:14.078651,User_427,page_view,702
11038,2024-03-10 06:00:34.110534,User_34,click,801
11039,2024-03-07 23:53:57.112558,User_359,purchase,120
11040,2024-03-06 09:24:23.051554,User_476,logout,226
11041,2024-03-08 09:14:58.981548,User_490,purchase,730
11042,2024-03-08 23:13:12.332679,User_80,login,509
11043,2024-03-07 01:16:08.858338,User_227,click,410
11044,2024-03-04 06:55:42.711048,User_454,click,612
11045,2024-03-01 19:11:44.191536,User_123,login,917
11046,2024-03-09 03:30:19.513853,User_409,purchase,13
11047,2024-03-04 00:13:53.101935,User_334,click,493
11048,2024-03-07 01:36:44.568982,User_59,click,489
11049,2024-03-04 07:22:53.622964,User_389,click,363
11050,2024-03-04 19:12:28.433688,User_146,page_view,786
11051,2024-03-07 08:21:01.21491,User_126,logout,788
11052,2024-03-09 13:21:27.196607,User_13,click,138
11053,2024-03-03 07:10:03.001858,User_403,page_view,418
11054,2024-03-05 08:43:00.618782,User_85,logout,613
11055,2024-03-09 23:03:00.897948,User_48,click,341
11056,2024-03-03 16:08:40.460361,User_163,purchase,446
11057,2024-03-07 05:54:21.890322,User_59,login,962
11058,2024-03-04 06:29:23.491884,User_185,page_view,561
11059,2024-03-07 09:05:38.915515,User_243,logout,434
11060,2024-03-05 20:53:14.830627,User_237,logout,475
11061,2024-03-01 20:10:30.604484,User_477,,912
11062,2024-03-10 15:48:02.864822,User_456,purchase,986
11063,2024-03-04 18:26:16.730004,User_268,,738
11064,2024-03-02 05:53:40.069772,User_290,purchase,936
11065,2024-03-02 14:03:25.055437,User_425,purchase,200
11066,2024-03-06 12:20:22.730384,User_55,page_view,311
11067,2024-03-03 02:16:02.802855,User_273,,215
11068,2024-03-08 09:15:40.251962,User_220,logout,373
11069,2024-03-06 17:09:03.924837,User_372,purchase,415
11070,2024-03-04 23:51:27.056502,User_196,logout,809
11071,2024-03-06 22:33:04.232961,User_314,click,157
11072,2024-03-05 15:57:14.131969,User_41,click,435
11073,2024-03-01 19:48:35.860162,User_500,,766
11074,2024-03-03 16:29:16.416719,User_292,page_view,984
11075,2024-03-09 02:36:58.540914,User_112,click,555
11076,2024-03-09 00:10:55.867481,User_478,logout,697
11077,2024-03-03 17:13:11.423322,User_120,,612
11078,2024-03-03 20:42:21.177285,User_91,logout,757
11079,2024-03-10 00:59:25.743893,User_421,click,299
11080,2024-03-06 15:48:30.061946,User_231,click,284
11081,2024-03-05 13:59:28.947163,User_460,click,380
11082,2024-03-06 18:55:45.762607,User_435,logout,361
11083,2024-03-01 17:05:24.034624,User_107,,405
11084,2024-03-06 20:34:32.720617,User_115,page_view,490
11085,2024-03-01 11:59:52.077212,User_359,purchase,960
11086,2024-03-10 01:12:55.59308,User_164,click,942
11087,2024-03-03 01:31:21.622366,User_18,purchase,453
11088,2024-03-06 09:42:12.280994,User_166,click,399
11089,2024-03-10 13:01:47.551469,User_312,purchase,272
11090,2024-03-03 05:07:13.076781,User_260,purchase,993
11091,2024-03-06 09:18:54.517139,User_208,click,917
11092,2024-03-02 21:00:44.829006,User_348,purchase,658
11093,2024-03-02 19:36:28.793038,User_394,click,149
11094,2024-03-03 19:37:31.526233,User_71,click,862
11095,2024-03-08 12:28:12.419768,User_484,,300
11096,2024-03-10 18:03:58.965322,User_95,,624
11097,2024-03-10 12:07:12.246345,User_306,click,678
11098,2024-03-03 10:50:19.658542,User_91,purchase,456
11099,2024-03-06 03:55:41.4016,User_36,login,372
11100,2024-03-08 01:06:19.933892,User_36,logout,212
11101,2024-03-02 17:53:41.133004,User_451,logout,740
11102,2024-03-01 15:57:16.861403,User_88,purchase,136
11103,2024-03-03 09:37:57.339594,User_177,click,206
11104,2024-03-09 06:27:16.423359,User_19,page_view,254
11105,2024-03-09 21:31:05.13716,User_70,logout,831
11106,2024-03-04 10:37:56.088643,User_238,click,971
11107,2024-03-02 12:10:55.02641,User_493,logout,481
11108,2024-03-10 18:27:14.987685,User_368,page_view,538
11109,2024-03-10 13:04:44.819486,User_227,page_view,126
11110,2024-03-08 02:06:36.48559,User_441,page_view,457
11111,2024-03-01 00:45:36.829156,User_167,,359
11112,2024-03-02 14:49:59.632554,User_374,click,87
11113,2024-03-03 08:31:56.587528,User_452,purchase,959
11114,2024-03-08 16:17:56.502554,User_334,,302
11115,2024-03-08 05:29:00.898324,User_486,page_view,69
11116,2024-03-02 20:17:27.282205,User_347,logout,103
11117,2024-03-03 06:12:31.114009,User_439,purchase,564
11118,2024-03-06 08:27:00.302046,User_462,logout,609
11119,2024-03-03 01:44:12.933128,User_343,click,955
11120,2024-03-08 17:46:34.879841,User_229,page_view,978
11121,2024-03-06 20:59:52.625812,User_192,,466
11122,2024-03-09 06:49:06.342022,User_94,login,392
11123,2024-03-10 14:26:28.515164,User_38,click,23
11124,2024-03-06 20:51:05.144288,User_109,,459
11125,2024-03-05 17:26:41.985639,User_500,purchase,204
11126,2024-03-06 20:34:17.132868,User_269,page_view,442
11127,2024-03-07 22:05:09.093168,User_159,click,186
11128,2024-03-06 22:19:40.355683,User_480,logout,42
11129,2024-03-08 13:05:30.77961,User_271,page_view,196
11130,2024-03-04 14:12:03.24766,User_55,logout,779
11131,2024-03-02 19:13:21.686064,User_183,purchase,493
11132,2024-03-04 04:07:28.26238,User_191,page_view,902
11133,2024-03-05 11:11:21.265596,User_65,purchase,167
11134,2024-03-10 21:11:33.305546,User_38,,551
11135,2024-03-05 23:11:34.018921,User_280,page_view,325
11136,2024-03-06 17:55:57.857196,User_206,purchase,864
11137,2024-03-08 02:08:16.514725,User_332,logout,627
11138,2024-03-05 04:31:09.700028,User_324,logout,724
11139,2024-03-02 05:06:21.966761,User_366,click,474
11140,2024-03-03 13:39:59.036052,User_194,page_view,451
11141,2024-03-09 08:09:26.336647,User_185,purchase,865
11142,2024-03-05 19:19:18.065401,User_100,logout,363
11143,2024-03-02 09:31:15.121061,User_460,logout,760
11144,2024-03-02 06:44:07.524629,User_26,logout,856
11145,2024-03-01 09:07:31.451746,User_438,page_view,876
11146,2024-03-07 01:36:02.406243,User_62,page_view,326
11147,2024-03-02 23:04:02.865222,User_441,logout,715
11148,2024-03-03 02:32:39.633175,User_307,logout,693
11149,2024-03-04 05:40:16.902798,User_310,login,229
11150,2024-03-04 04:40:20.307911,User_256,click,971
11151,2024-03-06 18:24:15.149161,User_212,login,442
11152,2024-03-09 03:26:09.696851,User_331,click,500
11153,2024-03-01 00:39:05.807346,User_425,login,909
11154,2024-03-03 08:05:46.175181,User_465,click,912
11155,2024-03-07 03:21:22.147102,User_274,click,915
11156,2024-03-02 07:20:48.245282,User_248,purchase,991
11157,2024-03-05 14:28:43.527929,User_99,page_view,57
11158,2024-03-10 04:44:48.24272,User_489,logout,356
11159,2024-03-03 15:46:15.126271,User_214,logout,944
11160,2024-03-05 13:28:24.951721,User_238,logout,899
11161,2024-03-08 02:14:26.739293,User_244,,132
11162,2024-03-06 20:31:45.424163,User_414,click,51
11163,2024-03-03 20:24:41.459929,User_39,logout,276
11164,2024-03-01 14:27:27.878669,User_488,page_view,886
11165,2024-03-10 02:40:06.527083,User_475,click,840
11166,2024-03-02 18:14:15.735653,User_441,click,820
11167,2024-03-05 19:36:22.380638,User_49,logout,258
11168,2024-03-05 22:55:06.196351,User_295,,105
11169,2024-03-05 20:45:19.742544,User_366,purchase,923
11170,2024-03-06 14:40:05.878674,User_42,page_view,357
11171,2024-03-06 00:02:56.974586,User_174,logout,211
11172,2024-03-03 12:32:41.615165,User_106,page_view,728
11173,2024-03-10 23:13:22.250115,User_428,purchase,987
11174,2024-03-02 06:23:02.043426,User_41,login,510
11175,2024-03-05 10:27:39.913115,User_222,logout,308
11176,2024-03-03 19:27:31.395994,User_242,page_view,852
11177,2024-03-02 18:38:07.52398,User_172,click,432
11178,2024-03-03 21:34:30.94875,User_314,purchase,864
11179,2024-03-04 02:49:59.154132,User_392,purchase,827
11180,2024-03-04 01:11:42.986718,User_127,page_view,960
11181,2024-03-04 19:46:57.320445,User_56,,75
11182,2024-03-01 09:01:25.341687,User_295,page_view,302
11183,2024-03-08 23:40:08.742194,User_298,logout,299
11184,2024-03-01 21:07:53.814549,User_92,logout,328
11185,2024-03-05 08:22:58.442622,User_9,logout,146
11186,2024-03-04 21:47:35.118025,User_371,logout,85
11187,2024-03-06 16:21:46.490488,User_89,logout,853
11188,2024-03-02 20:40:17.925985,User_169,,217
11189,2024-03-09 01:51:45.027036,User_145,click,376
11190,2024-03-06 02:05:02.312978,User_133,logout,285
11191,2024-03-04 03:29:24.905383,User_43,login,808
11192,2024-03-09 18:48:02.086375,User_348,,36
11193,2024-03-06 00:24:01.55256,User_467,purchase,588
11194,2024-03-04 23:34:17.373837,User_187,purchase,565
11195,2024-03-03 13:49:24.487591,User_65,login,44
11196,2024-03-07 05:44:06.655854,User_124,click,63
11197,2024-03-01 19:10:46.950809,User_291,click,248
11198,2024-03-10 15:14:54.064705,User_299,logout,804
11199,2024-03-09 11:09:56.324609,User_341,click,220
11200,2024-03-03 14:43:46.873533,User_177,logout,455
11201,2024-03-01 21:24:20.114441,User_36,click,277
11202,2024-03-01 08:51:42.23359,User_148,click,456
11203,2024-03-01 21:11:22.840018,User_277,logout,530
11204,2024-03-06 13:47:28.396112,User_21,purchase,243
11205,2024-03-09 23:38:05.853365,User_9,page_view,927
11206,2024-03-05 08:49:51.966276,User_392,logout,131
11207,2024-03-07 12:23:28.032346,User_150,click,668
11208,2024-03-10 14:56:14.477363,User_5,page_view,79
11209,2024-03-05 06:40:04.68445,User_228,logout,316
11210,2024-03-07 04:54:03.326336,User_223,click,890
11211,2024-03-01 04:11:08.076153,User_456,click,672
11212,2024-03-10 11:32:34.56239,User_28,,636
11213,2024-03-06 08:19:28.510554,User_210,page_view,36
11214,2024-03-07 09:28:36.243264,User_177,purchase,595
11215,2024-03-04 07:38:49.751723,User_305,logout,675
11216,2024-03-02 17:27:00.483117,User_300,page_view,917
11217,2024-03-10 13:12:08.134015,User_6,logout,256
11218,2024-03-08 08:36:31.969259,User_474,,114
11219,2024-03-06 03:52:16.485267,User_395,purchase,480
11220,2024-03-05 06:07:53.328179,User_170,logout,736
11221,2024-03-10 00:21:39.956161,User_403,click,513
11222,2024-03-07 07:02:51.776811,User_366,purchase,60
11223,2024-03-03 01:24:45.742408,User_219,page_view,165
11224,2024-03-04 16:23:08.522065,User_347,page_view,208
11225,2024-03-05 04:10:52.620117,User_334,login,692
11226,2024-03-03 12:37:14.055768,User_89,,964
11227,2024-03-07 20:40:49.656785,User_446,login,802
11228,2024-03-03 00:35:29.434363,User_343,click,129
11229,2024-03-08 22:42:22.991218,User_23,purchase,781
11230,2024-03-03 01:09:38.088666,User_56,purchase,772
11231,2024-03-01 18:07:14.261098,User_125,page_view,893
11232,2024-03-03 00:21:54.552118,User_204,,110
11233,2024-03-10 06:37:37.647681,User_229,login,221
11234,2024-03-05 00:20:17.670151,User_46,login,143
11235,2024-03-02 12:40:46.337208,User_255,login,792
11236,2024-03-09 00:52:55.819102,User_443,login,752
11237,2024-03-05 04:17:37.430688,User_57,page_view,879
11238,2024-03-06 22:53:06.765988,User_429,page_view,951
11239,2024-03-08 15:28:03.600296,User_94,logout,727
11240,2024-03-01 23:34:25.221155,User_25,page_view,467
11241,2024-03-05 18:59:34.482853,User_219,page_view,906
11242,2024-03-03 04:29:10.871226,User_321,logout,971
11243,2024-03-07 19:41:42.207035,User_101,page_view,518
11244,2024-03-04 03:12:03.735798,User_379,page_view,209
11245,2024-03-08 04:36:14.655927,User_421,page_view,763
11246,2024-03-03 23:53:52.68087,User_10,purchase,738
11247,2024-03-06 22:34:48.462885,User_274,click,153
11248,2024-03-01 01:12:47.350063,User_24,purchase,850
11249,2024-03-03 10:35:55.796783,User_106,logout,585
11250,2024-03-07 17:59:14.885159,User_298,purchase,331
11251,2024-03-08 20:20:27.056118,User_237,logout,18
11252,2024-03-06 08:21:55.278258,User_172,,347
11253,2024-03-08 08:15:00.884095,User_173,click,207
11254,2024-03-05 17:38:52.87881,User_106,page_view,663
11255,2024-03-04 18:58:56.347311,User_482,purchase,76
11256,2024-03-04 11:54:18.764693,User_343,page_view,204
11257,2024-03-09 12:56:39.599511,User_77,click,363
11258,2024-03-08 10:28:33.184073,User_42,click,603
11259,2024-03-08 20:11:47.750591,User_410,,496
11260,2024-03-02 21:26:22.125748,User_391,page_view,955
11261,2024-03-06 19:05:06.419391,User_265,login,521
11262,2024-03-07 22:11:56.669907,User_420,logout,725
11263,2024-03-01 19:40:21.541579,User_239,click,526
11264,2024-03-04 11:48:55.996965,User_20,click,577
11265,2024-03-06 08:04:58.28903,User_406,,670
11266,2024-03-08 03:05:34.301573,User_23,logout,421
11267,2024-03-05 06:57:11.950027,User_146,logout,849
11268,2024-03-04 19:38:20.101532,User_100,login,197
11269,2024-03-06 10:11:44.053794,User_447,click,173
11270,2024-03-06 07:42:43.252815,User_430,logout,238
11271,2024-03-02 18:54:58.427356,User_286,logout,632
11272,2024-03-07 08:18:03.743074,User_90,click,742
11273,2024-03-05 16:52:34.476704,User_104,click,818
11274,2024-03-04 06:36:07.085771,User_299,logout,479
11275,2024-03-06 02:26:26.174684,User_378,login,899
11276,2024-03-02 20:46:51.868395,User_263,,765
11277,2024-03-02 18:44:17.352425,User_423,page_view,733
11278,2024-03-09 13:56:04.593196,User_186,logout,870
11279,2024-03-06 22:41:54.339235,User_107,purchase,645
11280,2024-03-05 13:04:16.769486,User_73,login,742
11281,2024-03-02 16:33:19.418691,User_31,,510
11282,2024-03-03 08:58:20.411432,User_417,purchase,444
11283,2024-03-10 15:37:58.239334,User_233,page_view,356
11284,2024-03-04 02:06:51.257726,User_317,logout,732
11285,2024-03-05 19:27:54.973595,User_186,click,558
11286,2024-03-02 02:16:26.124113,User_394,page_view,501
11287,2024-03-10 14:12:43.541224,User_326,page_view,182
11288,2024-03-01 18:17:00.319228,User_170,login,828
11289,2024-03-06 18:36:48.675463,User_247,logout,660
11290,2024-03-01 08:01:34.79234,User_47,click,301
11291,2024-03-03 05:54:16.360006,User_174,page_view,893
11292,2024-03-08 07:22:35.054952,User_451,click,726
11293,2024-03-06 12:42:39.363727,User_45,purchase,841
11294,2024-03-03 04:46:12.576069,User_415,login,889
11295,2024-03-09 18:01:15.777774,User_238,,229
11296,2024-03-09 20:59:58.159824,User_437,purchase,674
11297,2024-03-06 21:17:02.972458,User_461,logout,732
11298,2024-03-01 16:52:05.62035,User_262,purchase,970
11299,2024-03-04 05:28:42.273303,User_420,,846
11300,2024-03-06 09:13:46.499173,User_9,logout,678
11301,2024-03-10 15:35:40.130051,User_122,page_view,315
11302,2024-03-08 16:17:24.666473,User_164,page_view,973
11303,2024-03-09 21:28:12.918805,User_468,click,747
11304,2024-03-06 02:20:15.334583,User_155,click,132
11305,2024-03-02 03:48:30.589048,User_245,purchase,906
11306,2024-03-05 02:05:55.862806,User_491,page_view,713
11307,2024-03-01 02:04:23.236706,User_480,page_view,336
11308,2024-03-10 15:26:52.176995,User_487,logout,932
11309,2024-03-02 01:54:57.424546,User_323,purchase,123
11310,2024-03-09 08:47:09.705085,User_496,click,13
11311,2024-03-02 13:30:44.679519,User_93,logout,69
11312,2024-03-03 15:43:10.205712,User_387,click,730
11313,2024-03-05 02:17:17.290957,User_204,logout,421
11314,2024-03-08 18:30:54.379044,User_7,,34
11315,2024-03-07 21:50:26.538589,User_167,click,26
11316,2024-03-08 10:59:45.545546,User_303,purchase,892
11317,2024-03-09 23:45:59.478999,User_457,click,256
11318,2024-03-04 23:31:55.417041,User_86,purchase,938
11319,2024-03-02 22:52:46.033905,User_285,page_view,245
11320,2024-03-02 21:40:36.800463,User_290,page_view,467
11321,2024-03-03 04:03:46.015192,User_496,logout,697
11322,2024-03-05 07:42:01.518404,User_299,page_view,937
11323,2024-03-04 05:39:25.754396,User_467,click,494
11324,2024-03-09 18:55:07.137918,User_294,login,122
11325,2024-03-10 01:03:59.991309,User_49,page_view,907
11326,2024-03-09 03:59:50.674632,User_482,logout,216
11327,2024-03-02 09:57:51.947547,User_488,login,61
11328,2024-03-06 02:23:25.276877,User_39,logout,877
11329,2024-03-04 13:31:44.011393,User_400,page_view,269
11330,2024-03-10 23:04:22.063979,User_20,,44
11331,2024-03-05 23:46:35.817741,User_468,purchase,587
11332,2024-03-06 19:49:52.177513,User_488,login,789
11333,2024-03-06 18:04:26.609703,User_270,logout,228
11334,2024-03-02 00:58:47.964912,User_204,,883
11335,2024-03-04 07:28:36.60673,User_141,purchase,848
11336,2024-03-10 03:02:31.155008,User_449,page_view,206
11337,2024-03-02 16:55:39.717506,User_317,purchase,32
11338,2024-03-01 08:38:17.018519,User_239,logout,546
11339,2024-03-09 17:23:28.625948,User_361,purchase,632
11340,2024-03-03 17:31:17.858588,User_214,page_view,660
11341,2024-03-01 09:00:25.124608,User_189,click,838
11342,2024-03-05 21:03:25.597926,User_36,purchase,435
11343,2024-03-08 20:31:34.267166,User_317,page_view,196
11344,2024-03-05 21:44:14.625345,User_414,login,856
11345,2024-03-06 23:58:15.627923,User_293,page_view,735
11346,2024-03-10 00:38:27.825751,User_32,page_view,763
11347,2024-03-01 23:18:56.695006,User_115,page_view,753
11348,2024-03-07 04:56:04.022758,User_361,click,65
11349,2024-03-07 11:03:29.964153,User_106,page_view,688
11350,2024-03-05 23:40:06.949266,User_419,click,120
11351,2024-03-07 23:32:22.794733,User_383,logout,132
11352,2024-03-10 00:12:54.60518,User_218,page_view,599
11353,2024-03-07 04:38:42.910505,User_49,click,553
11354,2024-03-03 13:39:16.788324,User_4,logout,133
11355,2024-03-05 04:03:17.368879,User_256,click,776
11356,2024-03-01 02:49:33.652397,User_349,page_view,371
11357,2024-03-04 05:35:29.320021,User_134,page_view,555
11358,2024-03-09 12:56:47.43026,User_104,login,896
11359,2024-03-06 08:39:20.417605,User_307,page_view,859
11360,2024-03-10 00:03:27.252003,User_210,click,826
11361,2024-03-05 19:39:17.899568,User_143,click,669
11362,2024-03-02 13:27:16.125619,User_298,click,176
11363,2024-03-02 02:46:30.245067,User_458,page_view,437
11364,2024-03-03 02:16:57.677526,User_175,click,566
11365,2024-03-08 23:38:06.685845,User_262,logout,285
11366,2024-03-09 21:17:04.864282,User_114,page_view,164
11367,2024-03-09 07:21:42.100263,User_495,click,953
11368,2024-03-10 15:11:46.104609,User_373,logout,424
11369,2024-03-01 13:20:46.116207,User_1,logout,688
11370,2024-03-04 16:32:03.052013,User_278,logout,5
11371,2024-03-05 21:41:45.31357,User_261,login,76
11372,2024-03-03 03:54:42.013097,User_496,page_view,672
11373,2024-03-03 06:20:52.013934,User_62,logout,760
11374,2024-03-04 00:17:39.333942,User_143,,153
11375,2024-03-08 05:22:21.244515,User_156,page_view,966
11376,2024-03-02 21:33:14.852596,User_198,click,737
11377,2024-03-03 11:47:49.917113,User_230,login,340
11378,2024-03-01 17:51:40.197871,User_267,purchase,301
11379,2024-03-04 00:56:27.230851,User_371,logout,359
11380,2024-03-01 16:32:00.016261,User_324,click,403
11381,2024-03-08 01:14:07.009559,User_80,page_view,148
11382,2024-03-04 10:19:33.091316,User_485,logout,431
11383,2024-03-10 10:04:43.439228,User_350,logout,530
11384,2024-03-10 16:19:27.636557,User_364,click,686
11385,2024-03-07 20:18:54.010282,User_158,,864
11386,2024-03-02 19:33:07.380614,User_486,logout,394
11387,2024-03-08 18:40:57.315509,User_135,page_view,789
11388,2024-03-03 14:07:57.625424,User_13,,62
11389,2024-03-09 07:36:41.630628,User_209,page_view,358
11390,2024-03-01 04:25:51.369142,User_430,click,202
11391,2024-03-05 01:05:20.670133,User_489,logout,15
11392,2024-03-06 09:44:42.630139,User_395,,178
11393,2024-03-08 19:44:07.042986,User_6,click,95
11394,2024-03-03 21:37:32.785809,User_414,click,264
11395,2024-03-03 07:45:45.2726,User_225,logout,759
11396,2024-03-05 20:26:23.995927,User_132,logout,747
11397,2024-03-08 07:07:55.546181,User_185,login,590
11398,2024-03-04 02:34:07.261218,User_288,logout,656
11399,2024-03-02 04:38:52.529399,User_112,click,580
11400,2024-03-01 18:29:34.346589,User_486,page_view,933
11401,2024-03-10 09:24:19.446664,User_474,login,508
11402,2024-03-06 01:56:04.669701,User_364,logout,461
11403,2024-03-08 21:50:20.20657,User_276,page_view,759
11404,2024-03-03 13:23:51.056002,User_308,purchase,288
11405,2024-03-01 03:18:30.827046,User_351,purchase,872
11406,2024-03-01 20:53:44.008415,User_237,click,855
11407,2024-03-01 14:40:05.594814,User_370,logout,696
11408,2024-03-10 14:24:12.035358,User_376,logout,35
11409,2024-03-05 14:23:30.836231,User_424,page_view,383
11410,2024-03-07 02:40:28.12435,User_100,logout,730
11411,2024-03-09 04:22:54.987374,User_455,,745
11412,2024-03-09 18:18:41.444097,User_193,login,337
11413,2024-03-03 01:44:22.944121,User_189,logout,603
11414,2024-03-07 19:25:59.382378,User_141,login,548
11415,2024-03-04 23:56:31.001338,User_300,click,343
11416,2024-03-03 20:24:48.370919,User_428,logout,219
11417,2024-03-02 03:49:02.741989,User_253,page_view,53
11418,2024-03-04 19:05:22.561227,User_423,logout,949
11419,2024-03-05 02:39:45.937723,User_314,login,929
11420,2024-03-01 09:20:12.628551,User_306,click,22
11421,2024-03-01 12:25:53.603269,User_460,page_view,762
11422,2024-03-04 17:23:47.809286,User_395,click,421
11423,2024-03-08 22:23:12.895628,User_119,page_view,349
11424,2024-03-10 01:13:10.776142,User_91,purchase,255
11425,2024-03-08 04:47:00.188512,User_39,logout,739
11426,2024-03-09 17:41:25.370535,User_300,purchase,23
11427,2024-03-04 15:53:00.702472,User_463,,264
11428,2024-03-03 19:27:35.346659,User_31,logout,604
11429,2024-03-10 22:00:37.621695,User_458,login,838
11430,2024-03-06 03:42:44.979133,User_407,logout,950
11431,2024-03-05 08:07:32.47183,User_257,logout,920
11432,2024-03-04 12:36:23.608083,User_138,click,491
11433,2024-03-01 09:53:57.022382,User_469,click,244
11434,2024-03-02 13:40:50.853749,User_326,page_view,77
11435,2024-03-08 09:22:53.831483,User_468,logout,949
11436,2024-03-05 06:57:12.695441,User_180,purchase,601
11437,2024-03-03 21:54:13.769572,User_410,logout,949
11438,2024-03-02 01:18:05.977004,User_299,click,799
11439,2024-03-07 19:05:50.564509,User_428,purchase,30
11440,2024-03-02 23:46:57.32588,User_278,page_view,880
11441,2024-03-02 19:19:01.651376,User_242,click,87
11442,2024-03-01 15:45:38.010062,User_110,,995
11443,2024-03-04 16:31:02.340092,User_185,purchase,409
11444,2024-03-08 04:52:43.789468,User_43,logout,102
11445,2024-03-07 15:12:10.480475,User_444,click,651
11446,2024-03-07 08:00:26.405287,User_196,logout,326
11447,2024-03-03 06:31:10.286621,User_198,,199
11448,2024-03-06 06:10:32.609402,User_16,logout,907
11449,2024-03-10 04:40:15.319329,User_267,logout,494
11450,2024-03-02 16:34:40.54987,User_255,purchase,796
11451,2024-03-08 22:56:05.336264,User_164,click,45
11452,2024-03-02 15:23:17.682767,User_485,purchase,178
11453,2024-03-08 15:41:56.252545,User_149,login,309
11454,2024-03-04 01:40:07.731893,User_260,click,281
11455,2024-03-07 02:43:37.814511,User_81,purchase,187
11456,2024-03-03 01:41:26.40577,User_193,login,529
11457,2024-03-04 15:01:24.899733,User_340,logout,902
11458,2024-03-01 08:03:11.369307,User_64,click,636
11459,2024-03-01 22:15:14.650002,User_450,logout,190
11460,2024-03-06 09:04:49.597701,User_43,,534
11461,2024-03-04 02:49:08.516058,User_124,purchase,880
11462,2024-03-09 07:09:44.106148,User_372,,842
11463,2024-03-05 13:21:25.071287,User_12,click,686
11464,2024-03-09 10:23:33.463227,User_283,login,892
11465,2024-03-08 09:58:37.744914,User_314,page_view,508
11466,2024-03-07 21:29:13.562014,User_479,page_view,139
11467,2024-03-04 20:20:30.293788,User_178,login,120
11468,2024-03-06 22:31:59.537844,User_173,click,354
11469,2024-03-04 17:30:23.568127,User_388,click,959
11470,2024-03-03 07:42:50.874547,User_76,click,660
