log_id,timestamp,user_id,event_type,session_id
5892,2024-02-03 21:16:23.713699,User_260,purchase,4
5893,2024-02-05 00:29:41.92233,User_449,page_view,501
5894,2024-02-09 16:58:09.085309,User_59,click,674
5895,2024-02-10 07:36:35.520939,User_345,click,622
5896,2024-02-09 18:56:32.552086,User_60,purchase,19
5897,2024-02-10 18:42:52.825631,User_69,logout,226
5898,2024-02-08 11:05:56.092547,User_4,login,756
5899,2024-02-04 18:58:10.524826,User_238,purchase,255
5900,2024-02-05 02:52:46.529036,User_108,purchase,730
5901,2024-02-10 01:40:32.377556,User_176,,188
5902,2024-02-10 14:00:57.521669,User_43,click,519
5903,2024-02-06 09:57:16.662949,User_93,purchase,434
5904,2024-02-04 15:45:06.433342,User_143,click,568
5905,2024-02-02 08:53:29.827579,User_264,logout,926
5906,2024-02-05 05:48:09.097447,User_323,login,648
5907,2024-02-06 13:45:50.860444,User_296,purchase,860
5908,2024-02-01 22:29:53.006167,User_181,click,4
5909,2024-02-04 22:41:28.989221,User_54,purchase,212
5910,2024-02-01 01:17:39.903128,User_258,page_view,970
5911,2024-02-07 21:16:09.533911,User_207,click,92
5912,2024-02-09 00:53:58.799071,User_321,logout,24
5913,2024-02-03 19:31:48.595686,User_46,purchase,478
5914,2024-02-07 20:59:57.538088,User_204,page_view,491
5915,2024-02-07 21:24:56.440146,User_126,page_view,537
5916,2024-02-03 00:33:48.986639,User_384,,142
5917,2024-02-01 07:44:23.539498,User_225,purchase,284
5918,2024-02-04 12:29:33.106381,User_80,click,582
5919,2024-02-03 01:59:11.356034,User_242,logout,991
5920,2024-02-09 04:16:05.120478,User_76,click,774
5921,2024-02-04 00:17:19.382051,User_95,purchase,987
5922,2024-02-08 19:21:03.343738,User_362,logout,399
5923,2024-02-09 20:32:09.65095,User_248,purchase,865
5924,2024-02-08 10:49:00.228513,User_130,logout,21
5925,2024-02-03 03:22:57.047892,User_285,click,225
5926,2024-02-03 11:14:00.594811,User_141,login,380
5927,2024-02-03 19:37:21.761469,User_190,login,491
5928,2024-02-08 12:51:33.943111,User_87,page_view,15
5929,2024-02-01 09:02:52.934282,User_77,page_view,339
5930,2024-02-08 10:56:53.295563,User_263,logout,341
5931,2024-02-01 22:25:28.035146,User_70,logout,323
5932,2024-02-08 10:00:48.685981,User_251,,49
5933,2024-02-08 19:53:06.819062,User_90,login,710
5934,2024-02-07 02:09:39.285893,User_396,click,436
5935,2024-02-10 09:07:03.515447,User_435,page_view,63
5936,2024-02-07 09:47:03.158744,User_33,,452
5937,2024-02-06 14:25:23.120173,User_74,logout,162
5938,2024-02-03 16:52:06.947859,User_16,click,891
5939,2024-02-04 21:52:08.798914,User_190,page_view,361
5940,2024-02-06 17:05:49.084716,User_486,click,730
5941,2024-02-10 11:01:16.300151,User_487,,342
5942,2024-02-05 23:54:15.430215,User_402,click,429
5943,2024-02-09 06:46:00.394782,User_422,logout,485
5944,2024-02-03 14:29:05.602021,User_301,purchase,176
5945,2024-02-02 06:52:55.524981,User_258,,517
5946,2024-02-08 11:50:13.464078,User_140,login,971
5947,2024-02-04 15:24:59.21141,User_217,page_view,591
5948,2024-02-10 16:18:22.999964,User_214,,71
5949,2024-02-05 06:37:53.156598,User_196,logout,838
5950,2024-02-06 20:27:25.308575,User_190,click,192
5951,2024-02-01 04:12:23.12913,User_26,login,687
5952,2024-02-06 11:06:23.180676,User_376,page_view,660
5953,2024-02-09 17:13:47.456258,User_227,purchase,371
5954,2024-02-09 03:04:51.004619,User_486,purchase,92
5955,2024-02-09 13:31:10.416352,User_117,click,108
5956,2024-02-04 23:38:17.981454,User_112,page_view,604
5957,2024-02-06 07:53:02.667497,User_126,login,35
5958,2024-02-02 21:42:07.073302,User_77,click,775
5959,2024-02-02 20:30:07.280073,User_405,page_view,578
5960,2024-02-05 05:01:30.448423,User_126,page_view,719
5961,2024-02-08 14:16:06.125476,User_302,logout,355
5962,2024-02-07 18:28:21.655069,User_338,login,166
5963,2024-02-07 18:07:41.776707,User_368,page_view,50
5964,2024-02-09 15:34:15.751641,User_181,purchase,520
5965,2024-02-05 12:11:59.069591,User_44,login,36
5966,2024-02-06 01:43:22.776868,User_141,login,330
5967,2024-02-02 00:16:38.788695,User_46,login,269
5968,2024-02-06 01:49:51.657203,User_299,page_view,411
5969,2024-02-07 18:06:47.566331,User_149,click,680
5970,2024-02-06 17:35:27.967593,User_440,purchase,230
5971,2024-02-01 17:13:06.370609,User_411,page_view,59
5972,2024-02-05 14:32:04.013318,User_289,page_view,856
5973,2024-02-04 05:45:03.427108,User_83,login,703
5974,2024-02-08 03:45:22.632606,User_312,click,31
5975,2024-02-05 16:42:51.56461,User_286,page_view,869
5976,2024-02-06 16:06:30.323519,User_380,click,391
5977,2024-02-06 05:02:10.509642,User_420,logout,982
5978,2024-02-02 04:36:43.935948,User_115,logout,915
5979,2024-02-09 00:32:05.340581,User_111,click,441
5980,2024-02-05 00:02:29.553542,User_267,click,949
5981,2024-02-04 02:04:33.658205,User_454,logout,349
5982,2024-02-02 00:13:54.209057,User_482,logout,103
5983,2024-02-03 11:50:59.109463,User_126,logout,208
5984,2024-02-07 15:48:12.496014,User_88,,210
5985,2024-02-10 19:19:04.615057,User_415,logout,391
5986,2024-02-05 05:42:57.680519,User_318,click,739
5987,2024-02-02 08:45:25.910877,User_285,logout,20
5988,2024-02-07 23:48:48.301791,User_354,logout,199
5989,2024-02-09 06:24:57.181809,User_356,page_view,890
5990,2024-02-08 00:08:40.558649,User_23,page_view,605
5991,2024-02-01 13:21:38.160095,User_219,purchase,975
5992,2024-02-01 12:42:56.737217,User_168,purchase,814
5993,2024-02-07 12:05:47.889129,User_186,login,912
5994,2024-02-07 19:15:57.252671,User_250,logout,323
5995,2024-02-04 07:34:42.726256,User_138,click,762
5996,2024-02-08 14:50:27.102607,User_324,login,816
5997,2024-02-08 10:05:52.196752,User_444,logout,548
5998,2024-02-01 22:36:42.379342,User_85,page_view,545
5999,2024-02-08 01:38:11.700285,User_97,logout,383
6000,2024-02-09 08:43:31.978419,User_296,page_view,839
6001,2024-02-04 23:14:08.227019,User_182,page_view,430
6002,2024-02-04 09:40:13.408205,User_199,logout,950
6003,2024-02-02 11:45:19.008973,User_473,login,825
6004,2024-02-07 17:50:23.716435,User_355,logout,152
6005,2024-02-06 01:43:26.523963,User_36,purchase,955
6006,2024-02-10 19:10:40.083422,User_69,page_view,971
6007,2024-02-03 07:09:15.447327,User_202,click,18
6008,2024-02-02 03:02:41.701636,User_127,page_view,909
6009,2024-02-07 11:43:12.886662,User_402,,286
6010,2024-02-01 13:15:22.601488,User_83,login,530
6011,2024-02-04 20:11:06.167092,User_312,purchase,679
6012,2024-02-09 11:03:13.954088,User_394,,69
6013,2024-02-10 03:03:03.95722,User_363,login,350
6014,2024-02-07 23:59:23.078168,User_228,page_view,603
6015,2024-02-07 10:54:00.895572,User_127,logout,145
6016,2024-02-05 20:12:33.044,User_251,logout,711
6017,2024-02-09 12:22:01.112181,User_299,logout,177
6018,2024-02-05 14:26:04.719339,User_161,logout,963
6019,2024-02-02 21:48:41.101603,User_123,click,453
6020,2024-02-01 08:58:19.404144,User_62,logout,134
6021,2024-02-06 03:16:53.134549,User_118,click,758
6022,2024-02-08 18:44:50.699518,User_224,click,664
6023,2024-02-07 15:46:08.990974,User_265,page_view,667
6024,2024-02-07 09:38:58.236315,User_391,logout,376
6025,2024-02-04 08:43:08.897278,User_90,purchase,885
6026,2024-02-03 13:23:43.478701,User_169,purchase,216
6027,2024-02-06 18:48:51.999516,User_284,page_view,138
6028,2024-02-09 09:58:07.393733,User_456,purchase,104
6029,2024-02-09 05:10:22.30739,User_19,logout,388
6030,2024-02-07 00:32:52.354968,User_33,purchase,12
6031,2024-02-05 10:26:23.264513,User_284,page_view,864
6032,2024-02-03 16:30:02.506008,User_54,page_view,195
6033,2024-02-04 23:12:58.891053,User_353,logout,691
6034,2024-02-05 11:26:54.278141,User_296,logout,902
6035,2024-02-06 16:42:55.679034,User_248,,507
6036,2024-02-04 23:29:26.582567,User_230,login,619
6037,2024-02-10 04:28:16.546616,User_76,click,585
6038,2024-02-05 05:18:36.709926,User_112,click,13
6039,2024-02-02 21:42:39.382586,User_233,,821
6040,2024-02-02 09:10:55.523034,User_52,login,888
6041,2024-02-07 18:58:41.265325,User_62,login,484
6042,2024-02-04 06:01:02.394662,User_383,login,894
6043,2024-02-08 08:28:11.809836,User_182,purchase,348
6044,2024-02-05 13:03:56.915449,User_399,click,48
6045,2024-02-08 21:22:34.603833,User_307,click,534
6046,2024-02-09 15:56:25.190928,User_190,login,263
6047,2024-02-07 10:14:22.812778,User_253,login,230
6048,2024-02-01 07:38:29.38017,User_498,purchase,107
6049,2024-02-01 21:30:09.97975,User_451,page_view,674
6050,2024-02-02 15:30:43.165692,User_155,login,739
6051,2024-02-02 10:50:25.19601,User_406,click,185
6052,2024-02-07 20:37:26.070649,User_391,logout,163
6053,2024-02-10 13:43:26.060431,User_499,login,695
6054,2024-02-06 21:20:39.468296,User_241,page_view,734
6055,2024-02-03 23:02:15.725649,User_496,page_view,721
6056,2024-02-10 08:17:55.774962,User_54,purchase,223
6057,2024-02-04 01:06:24.116056,User_207,logout,926
6058,2024-02-03 03:46:09.608862,User_30,page_view,805
6059,2024-02-09 01:10:18.410099,User_483,click,362
6060,2024-02-10 17:37:50.654153,User_422,page_view,330
6061,2024-02-01 14:04:12.931927,User_437,logout,570
6062,2024-02-02 23:16:48.243001,User_202,page_view,883
6063,2024-02-01 16:26:44.43915,User_29,login,448
6064,2024-02-05 02:22:40.10648,User_268,login,955
6065,2024-02-10 18:26:56.684845,User_30,logout,234
6066,2024-02-02 21:46:54.221622,User_342,login,343
6067,2024-02-01 07:47:08.857676,User_6,purchase,635
6068,2024-02-10 04:23:19.860927,User_339,click,801
6069,2024-02-06 17:54:11.167322,User_450,purchase,593
6070,2024-02-07 09:46:18.513296,User_62,click,801
6071,2024-02-03 10:02:29.876037,User_446,logout,962
6072,2024-02-10 18:31:00.225956,User_417,click,706
6073,2024-02-02 22:00:22.263578,User_51,page_view,225
6074,2024-02-01 07:58:13.746374,User_27,click,454
6075,2024-02-07 11:51:25.686562,User_177,logout,199
6076,2024-02-05 17:17:47.91887,User_322,logout,72
6077,2024-02-10 11:32:54.54123,User_38,click,309
6078,2024-02-03 19:47:16.415965,User_388,logout,408
6079,2024-02-10 07:12:46.301634,User_392,logout,249
6080,2024-02-05 10:00:18.501155,User_170,purchase,548
6081,2024-02-06 22:48:11.759244,User_36,login,40
6082,2024-02-02 11:40:13.246032,User_218,click,247
6083,2024-02-03 03:57:19.877785,User_53,,747
6084,2024-02-04 10:04:28.170923,User_317,login,303
6085,2024-02-06 11:21:12.352638,User_27,purchase,991
6086,2024-02-08 12:01:16.028992,User_233,,82
6087,2024-02-09 14:23:30.017893,User_341,click,363
6088,2024-02-03 05:05:28.028125,User_13,click,9
6089,2024-02-03 19:46:07.112174,User_304,,647
6090,2024-02-02 01:25:41.447512,User_369,page_view,861
6091,2024-02-03 17:08:54.868851,User_497,click,15
6092,2024-02-05 18:03:39.209256,User_455,page_view,488
6093,2024-02-06 05:07:56.154967,User_9,logout,233
6094,2024-02-02 23:58:27.972601,User_409,logout,869
6095,2024-02-03 18:54:00.016967,User_221,logout,340
6096,2024-02-10 17:04:43.843222,User_291,click,230
6097,2024-02-02 21:31:49.650311,User_22,page_view,255
6098,2024-02-02 18:58:46.480277,User_370,logout,575
6099,2024-02-03 22:41:35.662396,User_39,purchase,748
6100,2024-02-03 09:22:18.990494,User_375,,335
6101,2024-02-01 03:25:31.494924,User_352,,396
6102,2024-02-08 22:01:30.106946,User_212,login,201
6103,2024-02-07 20:58:00.485081,User_386,purchase,636
6104,2024-02-01 07:42:44.469309,User_137,click,217
6105,2024-02-05 07:34:55.6743,User_254,logout,220
6106,2024-02-04 04:36:44.731804,User_165,logout,52
6107,2024-02-02 17:51:24.491012,User_317,logout,437
6108,2024-02-05 10:53:56.321322,User_385,page_view,381
6109,2024-02-01 01:39:12.714207,User_439,,115
6110,2024-02-03 22:26:12.805989,User_444,click,216
6111,2024-02-09 09:45:08.788475,User_448,page_view,83
6112,2024-02-01 12:00:18.670289,User_486,click,788
6113,2024-02-02 14:29:50.966305,User_395,login,822
6114,2024-02-02 22:36:05.16332,User_172,logout,324
6115,2024-02-10 15:51:10.410589,User_173,click,961
6116,2024-02-02 18:30:32.891224,User_487,purchase,550
6117,2024-02-09 16:24:10.043074,User_255,logout,666
6118,2024-02-06 09:00:35.074037,User_219,page_view,912
6119,2024-02-02 00:31:24.311061,User_125,page_view,571
6120,2024-02-04 00:01:49.57404,User_135,page_view,829
6121,2024-02-08 01:40:06.343321,User_314,login,601
6122,2024-02-03 21:12:34.563177,User_180,,175
6123,2024-02-04 16:59:17.366654,User_476,logout,319
6124,2024-02-04 10:43:45.903012,User_342,click,717
6125,2024-02-06 00:48:16.291043,User_94,page_view,398
6126,2024-02-10 03:08:24.287467,User_92,logout,539
6127,2024-02-04 06:53:17.538026,User_125,logout,307
6128,2024-02-08 18:55:15.890645,User_338,logout,658
6129,2024-02-09 09:42:02.216526,User_468,purchase,279
6130,2024-02-06 11:35:29.748548,User_130,click,984
6131,2024-02-07 13:02:09.412651,User_250,purchase,460
6132,2024-02-02 05:27:33.683603,User_319,click,414
6133,2024-02-10 16:04:36.075197,User_187,page_view,980
6134,2024-02-05 14:18:24.435602,User_395,login,142
6135,2024-02-01 09:30:12.556203,User_203,page_view,562
6136,2024-02-02 13:28:29.150177,User_401,logout,763
6137,2024-02-10 01:08:53.203094,User_25,logout,772
6138,2024-02-08 23:44:56.718302,User_393,page_view,7
6139,2024-02-08 04:49:52.588923,User_476,purchase,916
6140,2024-02-03 11:03:43.668141,User_126,click,996
6141,2024-02-05 08:28:34.055482,User_412,page_view,378
6142,2024-02-06 05:02:26.158144,User_478,click,623
6143,2024-02-10 19:02:02.078451,User_378,,352
6144,2024-02-01 12:43:22.818627,User_339,purchase,756
6145,2024-02-07 12:41:52.778654,User_327,click,888
6146,2024-02-03 03:36:46.160489,User_223,logout,42
6147,2024-02-06 01:54:32.715297,User_229,page_view,807
6148,2024-02-06 13:32:09.215753,User_30,purchase,117
6149,2024-02-05 00:37:44.566978,User_476,purchase,66
6150,2024-02-10 08:13:40.012695,User_332,click,937
6151,2024-02-01 03:14:45.842367,User_37,purchase,186
6152,2024-02-10 04:11:57.681918,User_268,page_view,554
6153,2024-02-03 19:53:14.387708,User_20,,113
6154,2024-02-01 05:16:02.161238,User_357,login,511
6155,2024-02-06 23:07:29.724989,User_221,page_view,456
6156,2024-02-06 17:24:45.874087,User_479,purchase,663
6157,2024-02-03 20:33:54.697836,User_135,click,849
6158,2024-02-09 02:10:00.52799,User_24,click,819
6159,2024-02-01 10:30:34.151574,User_126,logout,297
6160,2024-02-10 20:58:17.949665,User_156,click,660
6161,2024-02-06 08:14:25.129621,User_447,click,853
6162,2024-02-01 02:24:27.842997,User_225,click,165
6163,2024-02-08 07:36:05.235742,User_329,purchase,843
6164,2024-02-05 02:47:49.39967,User_486,click,613
6165,2024-02-01 04:39:34.643232,User_228,page_view,544
6166,2024-02-06 19:43:36.006886,User_114,click,194
6167,2024-02-07 11:34:46.16356,User_253,,491
6168,2024-02-07 17:39:36.206801,User_15,click,153
6169,2024-02-04 04:51:19.070882,User_208,logout,501
6170,2024-02-10 22:00:51.660263,User_444,logout,162
6171,2024-02-06 07:43:16.386605,User_455,purchase,358
6172,2024-02-05 20:04:29.390902,User_272,logout,435
6173,2024-02-04 13:11:25.209438,User_167,login,589
6174,2024-02-04 05:24:53.128689,User_142,logout,859
6175,2024-02-04 10:37:47.665767,User_267,login,57
6176,2024-02-03 01:50:17.89378,User_390,,41
6177,2024-02-01 05:57:22.239924,User_113,,946
6178,2024-02-03 19:54:55.092512,User_365,page_view,653
6179,2024-02-10 19:15:57.226217,User_202,logout,859
6180,2024-02-04 12:52:23.670811,User_102,,298
6181,2024-02-08 16:37:51.86923,User_104,page_view,591
6182,2024-02-08 22:43:17.514063,User_435,,195
6183,2024-02-04 19:43:21.261305,User_168,login,611
6184,2024-02-07 20:45:13.246469,User_138,login,506
6185,2024-02-07 12:35:03.091012,User_295,login,558
6186,2024-02-05 09:21:42.135326,User_273,page_view,933
6187,2024-02-02 18:17:34.494429,User_404,logout,969
6188,2024-02-07 04:48:05.963729,User_311,purchase,195
6189,2024-02-10 08:37:11.893279,User_169,login,983
6190,2024-02-03 07:36:00.855973,User_77,click,527
6191,2024-02-04 03:19:23.357564,User_482,login,564
6192,2024-02-02 22:48:03.826008,User_43,click,435
6193,2024-02-05 19:43:18.987747,User_292,page_view,458
6194,2024-02-08 13:01:00.51607,User_98,logout,427
6195,2024-02-09 00:38:03.63971,User_359,login,757
6196,2024-02-08 07:42:28.397304,User_349,page_view,513
6197,2024-02-03 11:24:49.410871,User_295,purchase,283
6198,2024-02-03 12:53:45.262159,User_30,click,346
6199,2024-02-10 23:33:56.993412,User_399,logout,83
6200,2024-02-07 12:11:45.152977,User_457,click,665
6201,2024-02-01 20:08:03.333649,User_211,page_view,105
6202,2024-02-01 12:23:58.707063,User_389,,336
6203,2024-02-07 01:47:15.112874,User_129,purchase,336
6204,2024-02-06 07:10:58.737832,User_440,click,963
6205,2024-02-01 10:22:00.736668,User_366,purchase,760
6206,2024-02-04 11:34:35.990096,User_240,logout,340
6207,2024-02-04 17:02:13.64491,User_308,page_view,932
6208,2024-02-04 11:35:05.2859,User_105,click,849
6209,2024-02-02 09:52:33.334735,User_451,logout,100
6210,2024-02-10 01:55:31.63746,User_234,purchase,479
6211,2024-02-06 07:33:44.597479,User_207,purchase,240
6212,2024-02-04 00:27:32.907234,User_164,page_view,882
6213,2024-02-09 22:57:44.283801,User_319,page_view,633
6214,2024-02-07 11:56:55.895087,User_269,page_view,740
6215,2024-02-07 01:32:56.237073,User_389,page_view,337
6216,2024-02-03 13:40:22.931154,User_467,purchase,118
6217,2024-02-09 18:01:42.939586,User_322,purchase,91
6218,2024-02-01 05:49:41.088835,User_226,purchase,359
6219,2024-02-01 20:25:37.118993,User_193,page_view,201
6220,2024-02-07 23:41:17.107836,User_293,page_view,725
6221,2024-02-01 17:38:08.828478,User_65,logout,19
6222,2024-02-09 00:30:00.285796,User_286,logout,20
6223,2024-02-05 02:04:50.464405,User_231,logout,653
6224,2024-02-09 08:30:12.772458,User_99,login,791
6225,2024-02-08 05:52:50.482625,User_461,click,465
6226,2024-02-06 17:17:11.65088,User_138,purchase,804
6227,2024-02-08 01:29:38.372408,User_191,logout,329
6228,2024-02-09 08:43:31.735195,User_43,page_view,103
6229,2024-02-06 08:32:03.982999,User_273,click,411
6230,2024-02-05 08:56:15.038866,User_282,click,611
6231,2024-02-06 18:18:51.429162,User_336,click,255
6232,2024-02-10 15:25:47.694379,User_359,click,152
6233,2024-02-04 04:23:03.737285,User_346,purchase,425
6234,2024-02-07 07:30:49.928535,User_216,page_view,38
6235,2024-02-03 18:11:26.680972,User_315,,396
6236,2024-02-05 15:11:11.426368,User_390,page_view,605
6237,2024-02-03 11:16:21.19883,User_107,click,150
6238,2024-02-07 17:15:05.797627,User_142,login,730
6239,2024-02-02 13:29:28.666691,User_113,page_view,470
6240,2024-02-02 22:50:46.020406,User_110,purchase,838
6241,2024-02-02 16:49:39.35504,User_440,click,31
6242,2024-02-09 10:30:01.506137,User_132,page_view,969
6243,2024-02-02 14:56:37.683684,User_305,logout,593
6244,2024-02-10 21:50:33.577304,User_291,logout,559
6245,2024-02-04 17:34:32.528542,User_356,purchase,781
6246,2024-02-10 07:30:41.266466,User_84,login,606
6247,2024-02-10 19:50:15.57638,User_356,page_view,223
6248,2024-02-10 01:06:40.150795,User_310,purchase,638
6249,2024-02-04 21:05:39.63089,User_412,purchase,760
6250,2024-02-10 19:44:38.626517,User_245,click,125
6251,2024-02-03 11:53:19.806708,User_258,page_view,690
6252,2024-02-07 12:11:49.348387,User_114,login,405
6253,2024-02-05 17:47:14.203341,User_213,click,574
6254,2024-02-10 00:22:56.898492,User_51,click,561
6255,2024-02-02 19:33:16.376475,User_39,page_view,936
6256,2024-02-03 03:10:16.251165,User_289,logout,627
6257,2024-02-07 00:37:17.079688,User_413,logout,873
6258,2024-02-01 02:04:24.702358,User_377,purchase,624
6259,2024-02-05 09:17:05.287014,User_349,click,576
6260,2024-02-09 11:06:48.599952,User_390,page_view,116
6261,2024-02-06 16:07:17.187749,User_265,login,855
6262,2024-02-06 22:07:23.212014,User_138,logout,354
6263,2024-02-10 23:41:20.081165,User_323,logout,924
6264,2024-02-03 01:09:36.10319,User_287,click,468
6265,2024-02-07 12:48:47.779826,User_381,logout,197
6266,2024-02-04 08:50:55.294336,User_263,click,412
6267,2024-02-07 06:30:47.056568,User_191,page_view,294
6268,2024-02-03 18:43:08.185981,User_377,purchase,128
6269,2024-02-04 18:38:12.327096,User_182,page_view,318
6270,2024-02-04 18:56:46.734542,User_326,login,730
6271,2024-02-10 01:37:44.05163,User_407,click,715
6272,2024-02-02 17:46:05.307794,User_133,purchase,411
6273,2024-02-10 14:20:03.829158,User_131,purchase,305
6274,2024-02-08 04:12:13.65854,User_154,logout,363
6275,2024-02-07 03:01:01.370336,User_346,logout,575
6276,2024-02-07 17:07:01.140336,User_294,logout,195
6277,2024-02-02 01:03:17.402097,User_162,logout,708
6278,2024-02-06 22:53:17.927037,User_398,purchase,495
6279,2024-02-10 23:17:49.254367,User_92,purchase,343
6280,2024-02-02 08:18:22.411154,User_331,purchase,431
6281,2024-02-01 12:34:18.831387,User_95,,43
6282,2024-02-02 03:01:59.976478,User_309,,944
6283,2024-02-08 20:44:25.112786,User_322,page_view,674
6284,2024-02-07 07:44:15.758117,User_248,,454
6285,2024-02-03 17:29:09.857883,User_350,login,498
6286,2024-02-03 01:52:07.262099,User_131,logout,408
6287,2024-02-05 04:26:18.75596,User_233,page_view,321
6288,2024-02-04 19:32:49.353364,User_283,purchase,548
6289,2024-02-09 03:36:39.783096,User_433,login,743
6290,2024-02-06 08:54:03.151001,User_462,click,933
6291,2024-02-05 19:20:58.635492,User_128,,407
6292,2024-02-09 13:38:28.616889,User_236,purchase,781
6293,2024-02-06 05:08:45.296544,User_86,,324
6294,2024-02-07 05:46:01.534396,User_495,click,481
6295,2024-02-07 10:23:35.55912,User_445,page_view,86
6296,2024-02-05 20:32:07.508132,User_42,page_view,393
6297,2024-02-03 04:50:32.095996,User_286,page_view,77
6298,2024-02-07 16:38:38.734283,User_83,login,408
6299,2024-02-04 19:19:40.585452,User_288,logout,564
6300,2024-02-01 02:07:18.70219,User_309,click,927
6301,2024-02-06 10:43:17.74155,User_365,,574
6302,2024-02-05 16:25:42.5653,User_304,logout,649
6303,2024-02-05 07:34:59.591727,User_85,logout,83
6304,2024-02-01 12:32:34.100609,User_233,page_view,9
6305,2024-02-07 22:35:37.125156,User_403,click,204
6306,2024-02-04 21:08:07.815563,User_250,purchase,10
6307,2024-02-06 06:43:36.53908,User_17,logout,591
6308,2024-02-03 09:21:53.165047,User_338,page_view,177
6309,2024-02-08 11:26:10.252913,User_255,page_view,634
6310,2024-02-05 23:33:55.035592,User_137,page_view,395
6311,2024-02-03 19:31:04.136327,User_21,click,666
6312,2024-02-06 10:02:19.311047,User_401,purchase,857
6313,2024-02-09 10:49:44.365009,User_406,click,80
6314,2024-02-09 01:15:48.193211,User_153,,551
6315,2024-02-04 21:52:36.794976,User_184,page_view,556
6316,2024-02-04 02:30:22.153057,User_227,click,580
6317,2024-02-03 07:53:19.076696,User_125,purchase,584
6318,2024-02-07 22:09:00.933731,User_371,page_view,767
6319,2024-02-05 20:39:22.079011,User_499,purchase,589
6320,2024-02-10 22:58:13.563059,User_206,page_view,798
6321,2024-02-02 14:41:18.352173,User_500,click,955
6322,2024-02-01 01:19:41.379216,User_261,click,31
6323,2024-02-01 03:02:12.657277,User_270,page_view,336
6324,2024-02-03 18:03:47.22315,User_486,,754
6325,2024-02-02 15:46:45.779723,User_269,click,994
6326,2024-02-05 20:13:55.898528,User_29,click,946
6327,2024-02-04 09:39:04.087413,User_355,login,622
6328,2024-02-02 13:18:13.99639,User_5,click,159
6329,2024-02-01 02:28:16.243432,User_1,click,562
6330,2024-02-06 03:02:09.815211,User_403,page_view,323
6331,2024-02-07 14:27:31.066918,User_173,purchase,46
6332,2024-02-09 22:03:52.840175,User_60,purchase,489
6333,2024-02-07 07:34:09.581343,User_444,page_view,896
6334,2024-02-09 21:01:27.004656,User_466,click,621
6335,2024-02-05 06:00:45.655388,User_90,page_view,97
6336,2024-02-01 04:07:15.939744,User_374,page_view,619
6337,2024-02-07 00:33:10.74103,User_74,page_view,118
6338,2024-02-10 19:39:07.239855,User_482,click,221
6339,2024-02-04 20:42:29.168677,User_392,click,482
6340,2024-02-02 19:34:03.163734,User_70,purchase,334
6341,2024-02-04 15:18:38.365596,User_466,login,195
6342,2024-02-03 21:16:17.187412,User_154,purchase,6
6343,2024-02-04 15:50:55.216833,User_181,click,296
6344,2024-02-03 11:18:07.847996,User_324,page_view,300
6345,2024-02-03 08:35:16.416687,User_312,purchase,826
6346,2024-02-01 08:09:37.283231,User_310,logout,282
6347,2024-02-05 09:11:04.872415,User_246,logout,956
6348,2024-02-02 12:58:14.354759,User_95,page_view,823
6349,2024-02-03 11:39:27.050347,User_213,,169
6350,2024-02-06 16:31:18.24838,User_239,,181
6351,2024-02-02 02:33:56.414381,User_118,purchase,162
6352,2024-02-02 01:54:27.6169,User_461,purchase,856
6353,2024-02-02 12:43:34.089744,User_404,login,890
6354,2024-02-07 02:26:28.42827,User_52,click,164
6355,2024-02-07 05:28:45.474515,User_235,purchase,854
6356,2024-02-02 00:43:07.05594,User_145,logout,834
6357,2024-02-03 03:15:41.057296,User_246,click,403
6358,2024-02-07 22:08:59.677485,User_65,page_view,709
6359,2024-02-01 04:33:27.211152,User_69,page_view,501
6360,2024-02-06 08:57:40.273992,User_49,purchase,363
6361,2024-02-07 09:53:23.359989,User_1,page_view,243
6362,2024-02-04 04:47:10.135645,User_96,,234
6363,2024-02-07 02:07:32.309645,User_308,page_view,375
6364,2024-02-07 04:02:25.284497,User_85,click,808
6365,2024-02-08 21:35:02.134618,User_353,page_view,633
6366,2024-02-03 09:40:03.573191,User_262,purchase,632
6367,2024-02-04 16:00:37.627675,User_133,,291
6368,2024-02-07 23:41:54.517198,User_437,click,822
6369,2024-02-03 18:42:56.490872,User_41,purchase,958
6370,2024-02-04 10:34:47.125385,User_416,page_view,319
6371,2024-02-03 03:50:18.055882,User_99,login,32
6372,2024-02-03 07:51:14.813558,User_141,logout,959
6373,2024-02-01 23:54:00.007312,User_258,page_view,842
6374,2024-02-05 01:17:46.489691,User_307,logout,637
6375,2024-02-01 12:02:12.622782,User_307,logout,964
6376,2024-02-05 08:58:05.835263,User_6,logout,944
6377,2024-02-02 14:57:11.796371,User_282,,209
6378,2024-02-06 05:53:47.760206,User_225,logout,20
6379,2024-02-07 08:52:29.737245,User_373,login,608
6380,2024-02-05 13:13:12.935419,User_192,click,134
6381,2024-02-04 16:53:18.783595,User_57,click,895
6382,2024-02-05 03:55:12.8364,User_199,purchase,338
6383,2024-02-04 19:16:24.028798,User_428,logout,914
6384,2024-02-09 10:56:10.257482,User_390,login,480
6385,2024-02-06 20:01:25.14803,User_13,purchase,578
6386,2024-02-07 03:12:57.505162,User_146,logout,726
6387,2024-02-04 19:01:20.403976,User_260,login,962
6388,2024-02-09 16:51:13.318589,User_468,click,820
6389,2024-02-02 00:35:50.501676,User_24,,557
6390,2024-02-03 08:57:15.236896,User_68,,972
6391,2024-02-01 19:17:55.571146,User_311,login,139
6392,2024-02-07 18:45:28.492079,User_111,purchase,633
